turn,execution,tmig,batteryenergy,temp1,temp2,mig,core,dtime,latency
1,1,0,27957,32,32,0,1,45,3
1,1,0,27957,32,32,0,1,45,4
1,1,0,27957,35,32,0,1,45,0
1,1,0,27957,35,32,0,1,45,1
1,1,0,27957,35,32,0,1,45,2
1,1,0,27957,35,32,0,1,45,3
1,1,0,27957,35,32,0,1,45,4
1,1,0,27959,32,32,0,1,50,0
1,1,0,27959,32,32,0,1,50,1
1,1,0,27959,32,32,0,1,50,2
1,1,0,27959,32,32,0,1,50,3
1,1,0,27959,32,32,0,1,50,4
1,1,0,27959,32,32,0,2,50,0
1,1,0,27959,32,32,0,2,50,1
1,1,0,27959,32,32,0,2,50,2
1,1,0,27959,32,32,0,2,50,3
1,1,0,27959,32,32,0,2,50,4
1,1,0,27960,32,32,0,0,42,0
1,1,0,27960,32,32,0,0,42,1
1,1,0,27960,32,32,0,0,42,2
1,1,0,27960,32,32,0,0,42,3
1,1,0,27960,32,32,0,0,42,4
1,1,0,27962,32,32,0,1,47,0
1,1,0,27962,32,32,0,1,47,1
1,1,0,27962,32,32,0,1,47,2
1,1,0,27962,32,32,0,1,47,3
1,1,0,27962,32,32,0,1,47,4
1,1,0,27962,32,32,0,2,47,0
1,1,0,27962,32,32,0,2,47,1
1,1,0,27962,32,32,0,2,47,2
1,1,0,27962,32,32,0,2,47,3
1,1,0,27962,32,32,0,2,47,4
1,1,0,27965,32,32,0,2,44,0
1,1,0,27965,32,32,0,2,44,1
1,1,0,27965,32,32,0,2,44,2
1,1,0,27965,32,32,0,2,44,3
1,1,0,27965,32,32,0,2,44,4
1,1,0,27967,32,32,0,1,49,0
1,1,0,27967,32,32,0,1,49,1
1,1,0,27967,32,32,0,1,49,2
1,1,0,27967,32,32,0,1,49,3
1,1,0,27967,32,32,0,1,49,4
1,1,0,27967,32,32,0,2,49,0
1,1,0,27967,32,32,0,2,49,1
1,1,0,27967,32,32,0,2,49,2
1,1,0,27967,32,32,0,2,49,3
1,1,0,27967,32,32,0,2,49,4
1,1,0,27970,32,32,0,2,46,0
1,1,0,27970,32,32,0,2,46,1
1,1,0,27970,32,32,0,2,46,2
1,1,0,27970,32,32,0,2,46,3
1,1,0,27970,32,32,0,2,46,4
1,1,0,27971,32,32,0,1,50,0
1,1,0,27971,32,32,0,1,50,1
1,1,0,27971,32,32,0,1,50,2
1,1,0,27971,32,32,0,1,50,3
1,1,0,27971,32,32,0,1,50,4
1,1,0,27974,32,32,0,1,47,0
1,1,0,27974,32,32,0,1,47,1
1,1,0,27974,32,32,0,1,47,2
1,1,0,27974,32,32,0,1,47,3
1,1,0,27974,32,32,0,1,47,4
1,1,0,27975,32,32,0,2,48,0
1,1,0,27975,32,32,0,2,48,1
1,1,0,27975,32,32,0,2,48,2
1,1,0,27975,32,32,0,2,48,3
1,1,0,27975,32,32,0,2,48,4
1,1,0,27975,32,44,0,2,48,0
1,1,0,27975,32,44,0,2,48,2
1,1,0,27975,32,44,0,2,48,3
1,1,0,27975,32,44,0,2,48,4
1,1,0,27977,32,32,0,1,44,0
1,1,0,27977,32,32,0,1,44,1
1,1,0,27977,32,32,0,1,44,2
1,1,0,27977,32,32,0,1,44,3
1,1,0,27977,32,32,0,1,44,4
1,1,0,27979,32,32,0,1,49,0
1,1,0,27979,32,32,0,1,49,1
1,1,0,27979,32,32,0,1,49,2
1,1,0,27979,32,32,0,1,49,3
1,1,0,27979,32,32,0,1,49,4
1,1,0,27979,32,32,0,2,49,0
1,1,0,27979,32,32,0,2,49,1
1,1,0,27979,32,32,0,2,49,2
1,1,0,27979,32,32,0,2,49,3
1,1,0,27979,32,32,0,2,49,4
1,1,0,27980,32,32,0,0,41,0
1,1,0,27980,32,32,0,0,41,1
1,1,0,27980,32,32,0,0,41,2
1,1,0,27980,32,32,0,0,41,3
1,1,0,27980,32,32,0,0,41,4
1,1,0,27980,32,32,0,2,50,0
1,1,0,27980,32,32,0,2,50,1
1,1,0,27980,32,32,0,2,50,2
1,1,0,27980,32,32,0,2,50,3
1,1,0,27980,32,32,0,2,50,4
1,1,0,27982,32,32,0,1,46,0
1,1,0,27982,32,32,0,1,46,1
1,1,0,27982,32,32,0,1,46,2
1,1,0,27982,32,32,0,1,46,3
1,1,0,27982,32,32,0,1,46,4
1,1,0,27982,32,32,0,2,46,0
1,1,0,27982,32,32,0,2,46,1
1,1,0,27982,32,32,0,2,46,2
1,1,0,27982,32,32,0,2,46,3
1,1,0,27982,32,32,0,2,46,4
1,1,0,27985,32,32,0,2,43,0
1,1,0,27985,32,32,0,2,43,1
1,1,0,27985,32,32,0,2,43,2
1,1,0,27985,32,32,0,2,43,3
1,1,0,27985,32,32,0,2,43,4
1,1,0,27987,32,32,0,1,48,0
1,1,0,27987,32,32,0,1,48,1
1,1,0,27987,32,32,0,1,48,2
1,1,0,27987,32,32,0,1,48,3
1,1,0,27987,32,32,0,1,48,4
1,1,0,27987,32,32,0,2,48,0
1,1,0,27987,32,32,0,2,48,1
1,1,0,27987,32,32,0,2,48,2
1,1,0,27987,32,32,0,2,48,3
1,1,0,27987,32,32,0,2,48,4
1,1,0,27987,32,44,0,2,48,0
1,1,0,27987,32,44,0,2,48,2
1,1,0,27987,32,44,0,2,48,3
1,1,0,27987,32,44,0,2,48,4
1,1,0,27987,35,32,0,1,48,0
1,1,0,27987,35,32,0,1,48,1
1,1,0,27987,35,32,0,1,48,2
1,1,0,27987,35,32,0,1,48,3
1,1,0,27987,35,32,0,1,48,4
1,1,0,27990,32,32,0,2,45,0
1,1,0,27990,32,32,0,2,45,1
1,1,0,27990,32,32,0,2,45,2
1,1,0,27990,32,32,0,2,45,3
1,1,0,27990,32,32,0,2,45,4
1,1,0,27990,32,44,0,2,45,0
1,1,0,27990,32,44,0,2,45,2
1,1,0,27990,32,44,0,2,45,3
1,1,0,27990,32,44,0,2,45,4
1,1,0,27991,32,32,0,1,49,0
1,1,0,27991,32,32,0,1,49,1
1,1,0,27991,32,32,0,1,49,2
1,1,0,27991,32,32,0,1,49,3
1,1,0,27991,32,32,0,1,49,4
1,1,0,27992,32,32,0,1,50,0
1,1,0,27992,32,32,0,1,50,1
1,1,0,27992,32,32,0,1,50,2
1,1,0,27992,32,32,0,1,50,3
1,1,0,27992,32,32,0,1,50,4
1,1,0,27992,32,32,0,2,50,0
1,1,0,27992,32,32,0,2,50,1
1,1,0,27992,32,32,0,2,50,2
1,1,0,27992,32,32,0,2,50,3
1,1,0,27992,32,32,0,2,50,4
1,1,0,27994,32,32,0,1,46,0
1,1,0,27994,32,32,0,1,46,1
1,1,0,27994,32,32,0,1,46,2
1,1,0,27994,32,32,0,1,46,3
1,1,0,27994,32,32,0,1,46,4
1,1,0,27995,32,32,0,2,47,0
1,1,0,27995,32,32,0,2,47,1
1,1,0,27995,32,32,0,2,47,2
1,1,0,27995,32,32,0,2,47,3
1,1,0,27995,32,32,0,2,47,4
1,1,0,27997,32,32,0,1,43,0
1,1,0,27997,32,32,0,1,43,1
1,1,0,27997,32,32,0,1,43,2
1,1,0,27997,32,32,0,1,43,3
1,1,0,27997,32,32,0,1,43,4
1,1,0,27999,32,32,0,1,48,0
1,1,0,27999,32,32,0,1,48,1
1,1,0,27999,32,32,0,1,48,2
1,1,0,27999,32,32,0,1,48,3
1,1,0,27999,32,32,0,1,48,4
1,1,0,27999,32,32,0,2,48,0
1,1,0,27999,32,32,0,2,48,1
1,1,0,27999,32,32,0,2,48,2
1,1,0,27999,32,32,0,2,48,3
1,1,0,27999,32,32,0,2,48,4
1,1,0,27999,32,44,0,2,48,0
1,1,0,27999,32,44,0,2,48,2
1,1,0,27999,32,44,0,2,48,3
1,1,0,27999,32,44,0,2,48,4
1,1,0,27999,35,32,0,1,48,0
1,1,0,27999,35,32,0,1,48,1
1,1,0,27999,35,32,0,1,48,2
1,1,0,27999,35,32,0,1,48,3
1,1,0,27999,35,32,0,1,48,4
1,1,0,28000,32,32,0,0,40,0
1,1,0,28000,32,32,0,0,40,1
1,1,0,28000,32,32,0,0,40,2
1,1,0,28000,32,32,0,0,40,3
1,1,0,28000,32,32,0,0,40,4
1,1,0,28000,32,32,0,2,49,0
1,1,0,28000,32,32,0,2,49,1
1,1,0,28000,32,32,0,2,49,2
1,1,0,28000,32,32,0,2,49,3
1,1,0,28000,32,32,0,2,49,4
1,1,0,28002,32,32,0,1,45,0
1,1,0,28002,32,32,0,1,45,1
1,1,0,28002,32,32,0,1,45,2
1,1,0,28002,32,32,0,1,45,3
1,1,0,28002,32,32,0,1,45,4
1,1,0,28002,32,32,0,2,45,0
1,1,0,28002,32,32,0,2,45,1
1,1,0,28002,32,32,0,2,45,2
1,1,0,28002,32,32,0,2,45,3
1,1,0,28002,32,32,0,2,45,4
1,1,0,28002,32,44,0,2,45,0
1,1,0,28002,32,44,0,2,45,2
1,1,0,28002,32,44,0,2,45,3
1,1,0,28002,32,44,0,2,45,4
1,1,0,28002,35,32,0,1,45,0
1,1,0,28002,35,32,0,1,45,1
1,1,0,28002,35,32,0,1,45,2
1,1,0,28002,35,32,0,1,45,3
1,1,0,28002,35,32,0,1,45,4
1,1,0,28004,32,32,0,1,50,0
1,1,0,28004,32,32,0,1,50,1
1,1,0,28004,32,32,0,1,50,2
1,1,0,28004,32,32,0,1,50,3
1,1,0,28004,32,32,0,1,50,4
1,1,0,28004,32,32,0,2,50,0
1,1,0,28004,32,32,0,2,50,1
1,1,0,28004,32,32,0,2,50,2
1,1,0,28004,32,32,0,2,50,3
1,1,0,28004,32,32,0,2,50,4
1,1,0,28005,32,32,0,2,42,0
1,1,0,28005,32,32,0,2,42,1
1,1,0,28005,32,32,0,2,42,2
1,1,0,28005,32,32,0,2,42,3
1,1,0,28005,32,32,0,2,42,4
1,1,0,28005,32,44,0,2,42,0
1,1,0,28005,32,44,0,2,42,2
1,1,0,28005,32,44,0,2,42,3
1,1,0,28005,32,44,0,2,42,4
1,1,0,28007,32,32,0,1,47,0
1,1,0,28007,32,32,0,1,47,1
1,1,0,28007,32,32,0,1,47,2
1,1,0,28007,32,32,0,1,47,3
1,1,0,28007,32,32,0,1,47,4
1,1,0,28007,32,32,0,2,47,0
1,1,0,28007,32,32,0,2,47,1
1,1,0,28007,32,32,0,2,47,2
1,1,0,28007,32,32,0,2,47,3
1,1,0,28007,32,32,0,2,47,4
1,1,0,28010,32,32,0,2,44,0
1,1,0,28010,32,32,0,2,44,1
1,1,0,28010,32,32,0,2,44,2
1,1,0,28010,32,32,0,2,44,3
1,1,0,28010,32,32,0,2,44,4
1,1,0,28011,32,32,0,1,48,0
1,1,0,28011,32,32,0,1,48,1
1,1,0,28011,32,32,0,1,48,2
1,1,0,28011,32,32,0,1,48,3
1,1,0,28011,32,32,0,1,48,4
1,1,0,28011,35,32,0,1,48,0
1,1,0,28011,35,32,0,1,48,1
1,1,0,28011,35,32,0,1,48,2
1,1,0,28011,35,32,0,1,48,3
1,1,0,28011,35,32,0,1,48,4
1,1,0,28012,32,32,0,1,49,0
1,1,0,28012,32,32,0,1,49,1
1,1,0,28012,32,32,0,1,49,2
1,1,0,28012,32,32,0,1,49,3
1,1,0,28012,32,32,0,1,49,4
1,1,0,28012,32,32,0,2,49,0
1,1,0,28012,32,32,0,2,49,1
1,1,0,28012,32,32,0,2,49,2
1,1,0,28012,32,32,0,2,49,3
1,1,0,28012,32,32,0,2,49,4
1,1,0,28014,32,32,0,1,45,0
1,1,0,28014,32,32,0,1,45,1
1,1,0,28014,32,32,0,1,45,2
1,1,0,28014,32,32,0,1,45,3
1,1,0,28014,32,32,0,1,45,4
1,1,0,28014,35,32,0,1,45,0
1,1,0,28014,35,32,0,1,45,1
1,1,0,28014,35,32,0,1,45,2
1,1,0,28014,35,32,0,1,45,3
1,1,0,28014,35,32,0,1,45,4
1,1,0,28015,32,32,0,2,46,0
1,1,0,28015,32,32,0,2,46,1
1,1,0,28015,32,32,0,2,46,2
1,1,0,28015,32,32,0,2,46,3
1,1,0,28015,32,32,0,2,46,4
1,1,0,28016,32,32,0,1,50,0
1,1,0,28016,32,32,0,1,50,1
1,1,0,28016,32,32,0,1,50,2
1,1,0,28016,32,32,0,1,50,3
1,1,0,28016,32,32,0,1,50,4
1,1,0,28016,32,32,0,2,50,0
1,1,0,28016,32,32,0,2,50,1
1,1,0,28016,32,32,0,2,50,2
1,1,0,28016,32,32,0,2,50,3
1,1,0,28016,32,32,0,2,50,4
1,1,0,28017,32,32,0,1,42,0
1,1,0,28017,32,32,0,1,42,1
1,1,0,28017,32,32,0,1,42,2
1,1,0,28017,32,32,0,1,42,3
1,1,0,28017,32,32,0,1,42,4
1,1,0,28017,35,32,0,1,42,0
1,1,0,28017,35,32,0,1,42,1
1,1,0,28017,35,32,0,1,42,2
1,1,0,28017,35,32,0,1,42,3
1,1,0,28017,35,32,0,1,42,4
1,1,0,28019,32,32,0,1,47,0
1,1,0,28019,32,32,0,1,47,1
1,1,0,28019,32,32,0,1,47,2
1,1,0,28019,32,32,0,1,47,3
1,1,0,28019,32,32,0,1,47,4
1,1,0,28019,32,32,0,2,47,0
1,1,0,28019,32,32,0,2,47,1
1,1,0,28019,32,32,0,2,47,2
1,1,0,28019,32,32,0,2,47,3
1,1,0,28019,32,32,0,2,47,4
1,1,0,28020,32,32,0,0,39,0
1,1,0,28020,32,32,0,0,39,1
1,1,0,28020,32,32,0,0,39,2
1,1,0,28020,32,32,0,0,39,3
1,1,0,28020,32,32,0,0,39,4
1,1,0,28020,32,32,0,2,48,0
1,1,0,28020,32,32,0,2,48,1
1,1,0,28020,32,32,0,2,48,2
1,1,0,28020,32,32,0,2,48,3
1,1,0,28020,32,32,0,2,48,4
1,1,0,28020,32,44,0,2,48,0
1,1,0,28020,32,44,0,2,48,2
1,1,0,28020,32,44,0,2,48,3
1,1,0,28020,32,44,0,2,48,4
1,1,0,28022,32,32,0,1,44,0
1,1,0,28022,32,32,0,1,44,1
1,1,0,28022,32,32,0,1,44,2
1,1,0,28022,32,32,0,1,44,3
1,1,0,28022,32,32,0,1,44,4
1,1,0,28022,32,32,0,2,44,0
1,1,0,28022,32,32,0,2,44,1
1,1,0,28022,32,32,0,2,44,2
1,1,0,28022,32,32,0,2,44,3
1,1,0,28022,32,32,0,2,44,4
1,1,0,28024,32,32,0,1,49,0
1,1,0,28024,32,32,0,1,49,1
1,1,0,28024,32,32,0,1,49,2
1,1,0,28024,32,32,0,1,49,3
1,1,0,28024,32,32,0,1,49,4
1,1,0,28024,32,32,0,2,49,0
1,1,0,28024,32,32,0,2,49,1
1,1,0,28024,32,32,0,2,49,2
1,1,0,28024,32,32,0,2,49,3
1,1,0,28024,32,32,0,2,49,4
1,1,0,28025,32,32,0,2,41,0
1,1,0,28025,32,32,0,2,41,1
1,1,0,28025,32,32,0,2,41,2
1,1,0,28025,32,32,0,2,41,3
1,1,0,28025,32,32,0,2,41,4
1,1,0,28025,32,32,0,2,50,0
1,1,0,28025,32,32,0,2,50,1
1,1,0,28025,32,32,0,2,50,2
1,1,0,28025,32,32,0,2,50,3
1,1,0,28025,32,32,0,2,50,4
1,1,0,28027,32,32,0,1,46,0
1,1,0,28027,32,32,0,1,46,1
1,1,0,28027,32,32,0,1,46,2
1,1,0,28027,32,32,0,1,46,3
1,1,0,28027,32,32,0,1,46,4
1,1,0,28027,32,32,0,2,46,0
1,1,0,28027,32,32,0,2,46,1
1,1,0,28027,32,32,0,2,46,2
1,1,0,28027,32,32,0,2,46,3
1,1,0,28027,32,32,0,2,46,4
1,1,0,28028,32,32,0,1,50,0
1,1,0,28028,32,32,0,1,50,1
1,1,0,28028,32,32,0,1,50,2
1,1,0,28028,32,32,0,1,50,3
1,1,0,28028,32,32,0,1,50,4
1,1,0,28030,32,32,0,2,43,0
1,1,0,28030,32,32,0,2,43,1
1,1,0,28030,32,32,0,2,43,2
1,1,0,28030,32,32,0,2,43,3
1,1,0,28030,32,32,0,2,43,4
1,1,0,28031,32,32,0,1,47,0
1,1,0,28031,32,32,0,1,47,1
1,1,0,28031,32,32,0,1,47,2
1,1,0,28031,32,32,0,1,47,3
1,1,0,28031,32,32,0,1,47,4
1,1,0,28032,32,32,0,1,48,0
1,1,0,28032,32,32,0,1,48,1
1,1,0,28032,32,32,0,1,48,2
1,1,0,28032,32,32,0,1,48,3
1,1,0,28032,32,32,0,1,48,4
1,1,0,28032,32,32,0,2,48,0
1,1,0,28032,32,32,0,2,48,1
1,1,0,28032,32,32,0,2,48,2
1,1,0,28032,32,32,0,2,48,3
1,1,0,28032,32,32,0,2,48,4
1,1,0,28032,32,44,0,2,48,0
1,1,0,28032,32,44,0,2,48,2
1,1,0,28032,32,44,0,2,48,3
1,1,0,28032,32,44,0,2,48,4
1,1,0,28032,35,32,0,1,48,0
1,1,0,28032,35,32,0,1,48,1
1,1,0,28032,35,32,0,1,48,2
1,1,0,28032,35,32,0,1,48,3
1,1,0,28032,35,32,0,1,48,4
1,1,0,28034,32,32,0,1,44,0
1,1,0,28034,32,32,0,1,44,1
1,1,0,28034,32,32,0,1,44,2
1,1,0,28034,32,32,0,1,44,3
1,1,0,28034,32,32,0,1,44,4
1,1,0,28035,32,32,0,2,45,0
1,1,0,28035,32,32,0,2,45,1
1,1,0,28035,32,32,0,2,45,2
1,1,0,28035,32,32,0,2,45,3
1,1,0,28035,32,32,0,2,45,4
1,1,0,28035,32,44,0,2,45,0
1,1,0,28035,32,44,0,2,45,2
1,1,0,28035,32,44,0,2,45,3
1,1,0,28035,32,44,0,2,45,4
1,1,0,28036,32,32,0,1,49,0
1,1,0,28036,32,32,0,1,49,1
1,1,0,28036,32,32,0,1,49,2
1,1,0,28036,32,32,0,1,49,3
1,1,0,28036,32,32,0,1,49,4
1,1,0,28036,32,32,0,2,49,0
1,1,0,28036,32,32,0,2,49,1
1,1,0,28036,32,32,0,2,49,2
1,1,0,28036,32,32,0,2,49,3
1,1,0,28036,32,32,0,2,49,4
1,1,0,28037,32,32,0,1,41,0
1,1,0,28037,32,32,0,1,41,1
1,1,0,28037,32,32,0,1,41,2
1,1,0,28037,32,32,0,1,41,3
1,1,0,28037,32,32,0,1,41,4
1,1,0,28037,32,32,0,1,50,0
1,1,0,28037,32,32,0,1,50,1
1,1,0,28037,32,32,0,1,50,2
1,1,0,28037,32,32,0,1,50,3
1,1,0,28037,32,32,0,1,50,4
1,1,0,28037,32,32,0,2,50,0
1,1,0,28037,32,32,0,2,50,1
1,1,0,28037,32,32,0,2,50,2
1,1,0,28037,32,32,0,2,50,3
1,1,0,28037,32,32,0,2,50,4
1,1,0,28039,32,32,0,1,46,0
1,1,0,28039,32,32,0,1,46,1
1,1,0,28039,32,32,0,1,46,2
1,1,0,28039,32,32,0,1,46,3
1,1,0,28039,32,32,0,1,46,4
1,1,0,28039,32,32,0,2,46,0
1,1,0,28039,32,32,0,2,46,1
1,1,0,28039,32,32,0,2,46,2
1,1,0,28039,32,32,0,2,46,3
1,1,0,28039,32,32,0,2,46,4
1,1,0,28040,32,32,0,0,38,0
1,1,0,28040,32,32,0,0,38,1
1,1,0,28040,32,32,0,0,38,2
1,1,0,28040,32,32,0,0,38,3
1,1,0,28040,32,32,0,0,38,4
1,1,0,28040,32,32,0,2,47,0
1,1,0,28040,32,32,0,2,47,1
1,1,0,28040,32,32,0,2,47,2
1,1,0,28040,32,32,0,2,47,3
1,1,0,28040,32,32,0,2,47,4
1,1,0,28042,32,32,0,1,43,0
1,1,0,28042,32,32,0,1,43,1
1,1,0,28042,32,32,0,1,43,2
1,1,0,28042,32,32,0,1,43,3
1,1,0,28042,32,32,0,1,43,4
1,1,0,28042,32,32,0,2,43,0
1,1,0,28042,32,32,0,2,43,1
1,1,0,28042,32,32,0,2,43,2
1,1,0,28042,32,32,0,2,43,3
1,1,0,28042,32,32,0,2,43,4
1,1,0,28044,32,32,0,1,48,0
1,1,0,28044,32,32,0,1,48,1
1,1,0,28044,32,32,0,1,48,2
1,1,0,28044,32,32,0,1,48,3
1,1,0,28044,32,32,0,1,48,4
1,1,0,28044,32,32,0,2,48,0
1,1,0,28044,32,32,0,2,48,1
1,1,0,28044,32,32,0,2,48,2
1,1,0,28044,32,32,0,2,48,3
1,1,0,28044,32,32,0,2,48,4
1,1,0,28044,32,44,0,2,48,0
1,1,0,28044,32,44,0,2,48,2
1,1,0,28044,32,44,0,2,48,3
1,1,0,28044,32,44,0,2,48,4
1,1,0,28044,35,32,0,1,48,0
1,1,0,28044,35,32,0,1,48,1
1,1,0,28044,35,32,0,1,48,2
1,1,0,28044,35,32,0,1,48,3
1,1,0,28044,35,32,0,1,48,4
1,1,0,28045,32,32,0,2,40,0
1,1,0,28045,32,32,0,2,40,1
1,1,0,28045,32,32,0,2,40,2
1,1,0,28045,32,32,0,2,40,3
1,1,0,28045,32,32,0,2,40,4
1,1,0,28045,32,32,0,2,49,0
1,1,0,28045,32,32,0,2,49,1
1,1,0,28045,32,32,0,2,49,2
1,1,0,28045,32,32,0,2,49,3
1,1,0,28045,32,32,0,2,49,4
1,1,0,28047,32,32,0,1,45,0
1,1,0,28047,32,32,0,1,45,1
1,1,0,28047,32,32,0,1,45,2
1,1,0,28047,32,32,0,1,45,3
1,1,0,28047,32,32,0,1,45,4
1,1,0,28047,32,32,0,2,45,0
1,1,0,28047,32,32,0,2,45,1
1,1,0,28047,32,32,0,2,45,2
1,1,0,28047,32,32,0,2,45,3
1,1,0,28047,32,32,0,2,45,4
1,1,0,28047,32,44,0,2,45,0
1,1,0,28047,32,44,0,2,45,2
1,1,0,28047,32,44,0,2,45,3
1,1,0,28047,32,44,0,2,45,4
1,1,0,28047,35,32,0,1,45,0
1,1,0,28047,35,32,0,1,45,1
1,1,0,28047,35,32,0,1,45,2
1,1,0,28047,35,32,0,1,45,3
1,1,0,28047,35,32,0,1,45,4
1,1,0,28048,32,32,0,1,49,0
1,1,0,28048,32,32,0,1,49,1
1,1,0,28048,32,32,0,1,49,2
1,1,0,28048,32,32,0,1,49,3
1,1,0,28048,32,32,0,1,49,4
1,1,0,28049,32,32,0,1,50,0
1,1,0,28049,32,32,0,1,50,1
1,1,0,28049,32,32,0,1,50,2
1,1,0,28049,32,32,0,1,50,3
1,1,0,28049,32,32,0,1,50,4
1,1,0,28049,32,32,0,2,50,0
1,1,0,28049,32,32,0,2,50,1
1,1,0,28049,32,32,0,2,50,2
1,1,0,28049,32,32,0,2,50,3
1,1,0,28049,32,32,0,2,50,4
1,1,0,28050,32,32,0,2,42,0
1,1,0,28050,32,32,0,2,42,1
1,1,0,28050,32,32,0,2,42,2
1,1,0,28050,32,32,0,2,42,3
1,1,0,28050,32,32,0,2,42,4
1,1,0,28050,32,44,0,2,42,0
1,1,0,28050,32,44,0,2,42,2
1,1,0,28050,32,44,0,2,42,3
1,1,0,28050,32,44,0,2,42,4
1,1,0,28051,32,32,0,1,46,0
1,1,0,28051,32,32,0,1,46,1
1,1,0,28051,32,32,0,1,46,2
1,1,0,28051,32,32,0,1,46,3
1,1,0,28051,32,32,0,1,46,4
1,1,0,28052,32,32,0,1,47,0
1,1,0,28052,32,32,0,1,47,1
1,1,0,28052,32,32,0,1,47,2
1,1,0,28052,32,32,0,1,47,3
1,1,0,28052,32,32,0,1,47,4
1,1,0,28052,32,32,0,2,47,0
1,1,0,28052,32,32,0,2,47,1
1,1,0,28052,32,32,0,2,47,2
1,1,0,28052,32,32,0,2,47,3
1,1,0,28052,32,32,0,2,47,4
1,1,0,28054,32,32,0,1,43,0
1,1,0,28054,32,32,0,1,43,1
1,1,0,28054,32,32,0,1,43,2
1,1,0,28054,32,32,0,1,43,3
1,1,0,28054,32,32,0,1,43,4
1,1,0,28055,32,32,0,2,44,0
1,1,0,28055,32,32,0,2,44,1
1,1,0,28055,32,32,0,2,44,2
1,1,0,28055,32,32,0,2,44,3
1,1,0,28055,32,32,0,2,44,4
1,1,0,28056,32,32,0,1,48,0
1,1,0,28056,32,32,0,1,48,1
1,1,0,28056,32,32,0,1,48,2
1,1,0,28056,32,32,0,1,48,3
1,1,0,28056,32,32,0,1,48,4
1,1,0,28056,32,32,0,2,48,0
1,1,0,28056,32,32,0,2,48,1
1,1,0,28056,32,32,0,2,48,2
1,1,0,28056,32,32,0,2,48,3
1,1,0,28056,32,32,0,2,48,4
1,1,0,28056,32,44,0,2,48,0
1,1,0,28056,32,44,0,2,48,2
1,1,0,28056,32,44,0,2,48,3
1,1,0,28056,32,44,0,2,48,4
1,1,0,28056,35,32,0,1,48,0
1,1,0,28056,35,32,0,1,48,1
1,1,0,28056,35,32,0,1,48,2
1,1,0,28056,35,32,0,1,48,3
1,1,0,28056,35,32,0,1,48,4
1,1,0,28057,32,32,0,1,40,0
1,1,0,28057,32,32,0,1,40,1
1,1,0,28057,32,32,0,1,40,2
1,1,0,28057,32,32,0,1,40,3
1,1,0,28057,32,32,0,1,40,4
1,1,0,28057,32,32,0,1,49,0
1,1,0,28057,32,32,0,1,49,1
1,1,0,28057,32,32,0,1,49,2
1,1,0,28057,32,32,0,1,49,3
1,1,0,28057,32,32,0,1,49,4
1,1,0,28057,32,32,0,2,49,0
1,1,0,28057,32,32,0,2,49,1
1,1,0,28057,32,32,0,2,49,2
1,1,0,28057,32,32,0,2,49,3
1,1,0,28057,32,32,0,2,49,4
1,1,0,28059,32,32,0,1,45,0
1,1,0,28059,32,32,0,1,45,1
1,1,0,28059,32,32,0,1,45,2
1,1,0,28059,32,32,0,1,45,3
1,1,0,28059,32,32,0,1,45,4
1,1,0,28059,32,32,0,2,45,0
1,1,0,28059,32,32,0,2,45,1
1,1,0,28059,32,32,0,2,45,2
1,1,0,28059,32,32,0,2,45,3
1,1,0,28059,32,32,0,2,45,4
1,1,0,28059,32,44,0,2,45,0
1,1,0,28059,32,44,0,2,45,2
1,1,0,28059,32,44,0,2,45,3
1,1,0,28059,32,44,0,2,45,4
1,1,0,28059,35,32,0,1,45,0
1,1,0,28059,35,32,0,1,45,1
1,1,0,28059,35,32,0,1,45,2
1,1,0,28059,35,32,0,1,45,3
1,1,0,28059,35,32,0,1,45,4
1,1,0,28060,32,32,0,0,37,0
1,1,0,28060,32,32,0,0,37,1
1,1,0,28060,32,32,0,0,37,2
1,1,0,28060,32,32,0,0,37,3
1,1,0,28060,32,32,0,0,37,4
1,1,0,28060,32,32,0,2,46,0
1,1,0,28060,32,32,0,2,46,1
1,1,0,28060,32,32,0,2,46,2
1,1,0,28060,32,32,0,2,46,3
1,1,0,28060,32,32,0,2,46,4
1,1,0,28061,32,32,0,1,50,0
1,1,0,28061,32,32,0,1,50,1
1,1,0,28061,32,32,0,1,50,2
1,1,0,28061,32,32,0,1,50,3
1,1,0,28061,32,32,0,1,50,4
1,1,0,28061,32,32,0,2,50,0
1,1,0,28061,32,32,0,2,50,1
1,1,0,28061,32,32,0,2,50,2
1,1,0,28061,32,32,0,2,50,3
1,1,0,28061,32,32,0,2,50,4
1,1,0,28062,32,32,0,1,42,0
1,1,0,28062,32,32,0,1,42,1
1,1,0,28062,32,32,0,1,42,2
1,1,0,28062,32,32,0,1,42,3
1,1,0,28062,32,32,0,1,42,4
1,1,0,28062,32,32,0,2,42,0
1,1,0,28062,32,32,0,2,42,1
1,1,0,28062,32,32,0,2,42,2
1,1,0,28062,32,32,0,2,42,3
1,1,0,28062,32,32,0,2,42,4
1,1,0,28062,32,44,0,2,42,0
1,1,0,28062,32,44,0,2,42,2
1,1,0,28062,32,44,0,2,42,3
1,1,0,28062,32,44,0,2,42,4
1,1,0,28062,35,32,0,1,42,0
1,1,0,28062,35,32,0,1,42,1
1,1,0,28062,35,32,0,1,42,2
1,1,0,28062,35,32,0,1,42,3
1,1,0,28062,35,32,0,1,42,4
1,1,0,28064,32,32,0,1,47,0
1,1,0,28064,32,32,0,1,47,1
